0.1428571429	0.933737	0.00517424	2.81437
0.1714285714	0.928338	0.00510574	2.7645
0.2	0.938204	0.00473951	2.63193
0.2285714286	0.939315	0.00512881	2.41855
0.2571428571	0.929515	0.0055723	2.53649
0.3142857143	0.921661	0.00579099	2.38226
0.3714285714	0.927908	0.00564668	2.35844
0.4571428571	0.922973	0.0058904	2.23768
0.5142857143	0.911906	0.00619829	2.13821
0.5714285714	0.897292	0.00601055	2.09173
0.6285714286	0.92751	0.004689	3.56213

