0.1428571429	0.646341	0.0656727	1.22642
0.3142857143	0.24493	0.0343214	1.65605
0.4857142857	0.180473	0.0492406	1.47541
0.6285714286	0.418182	0.102852	1.13043
0			
1.4	0.44843	0.0497333	1.4
1.775	0.307339	0.0563679	1.56716
2.275	0.409396	0.0629586	1.42623
3.15	0.248731	0.0617539	1.44898
4.4	0.265	0.0606218	1.33962
5.65	0.0761421	0.0684809	1.53333
6.275	0.0318471	0.0785276	1.8

